נגע,hiph'il,arrive,,מגיע,מגיעה,מגיעים,מגיעות,הגעתי,הגענו,הגעת,הגעת,הגעתם,הגעתן,הגיע,הגיעה,הגיעו,אגיע,נגיע,תגיע,תגיעי,תגיעו,תגענה,יגיע,תגיע,יגיעו,תגענה,הגע,הגיעי,הגיעו,הגענה,להגיע,-1-4-1011-,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28",OK,Duolingo
ידה,hiph'il,thank,ל,מודה,מודה,מודים,מודות,הודיתי,הודינו,הודית,הודית,הודיתם,הודיתן,הודה,הודתה,הודו,אודה,נודה,תודה,תודי,תודו,תודינה,יודה,תודה,יודו,תודינה,הודה,הודי,הודו,הודינה,להודות,-1-4-100-110-1013-,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28",OK,Duolingo
עבר,hiph'il,pass,ל,מעביר,מעבירה,מעבירים,מעבירות,העברתי,העברנו,העברת,העברת,העברתם,העברתן,העביר,העבירה,העבירו,אעביר,נעביר,תעביר,תעבירי,תעבירו,תעברנה,יעביר,תעביר,יעבירו,תעברנה,העבר,העבירי,העבירו,העברנה,להעביר,-1-4-,,OK,Duolingo
צלח,hiph'il,succeed,,מצליח,מצליחה,מצליחים,מצליחות,הצלחתי,הצלחנו,הצלחת,הצלחת,הצלחתם,הצלחתן,הצליח,הצליחה,הצליחו,אצליח,נצליח,תצליח,תצליחי,תצליחו,תצלחנה,יצליח,תצליח,יצליחו,תצלחנה,הצלח,הצליחי,הצליחו,הצלחנה,להצליח,-1-4-,,OK,Duolingo
חזר,hiph'il,"return, repeat","ל (return), על (repeat)",מחזיר,מחזירה,מחזירים,מחזירות,החזרתי,החזרנו,החזרת,החזרת,החזרתם,החזרתן,החזיר,החזירה,החזירו,אחזיר,נחזיר,תחזיר,תחזירי,תחזירו,תחזרנה,יחזיר,תחזיר,יחזירו,תחזרנה,החזר,החזירי,החזירו,החזרנה,להחזיר,-1-4-,,OK,Duolingo
נשג,hiph'il,"get, achieve",,משיג,משיגה,משיגים,משיגות,השגתי,השגנו,השגת,השגת,השגתם,השגתן,השיג,השיגה,השיגו,אשיג,נשיג,תשיג,תשיגי,תשיגו,תשגנה,ישיג,תשיג,ישיגו,תשגנה,השג,השיגי,השיגו,השגנה,להשיג,-1-4-1011-,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28",OK,Duolingo
שכר,hiph'il,rent out,,משכיר,משכירה,משכירים,משכירות,השכרתי,השכרנו,השכרת,השכרת,השכרתם,השכרתן,השכיר,השכירה,השכירו,אשכיר,נשכיר,תשכיר,תשכירי,תשכירו,תשכרנה,ישכיר,תשכיר,ישכירו,תשכרנה,השכר,השכירי,השכירו,השכרנה,להשכיר,-1-4-,,OK,Duolingo
מלץ,hiph'il,recommend,על,ממליץ,ממליצה,ממליצים,ממליצות,המלצתי,המלצנו,המלצת,המלצת,המלצתם,המלצתן,המליץ,המליצה,המליצו,אמליץ,נמליץ,תמליץ,תמליצי,תמליצו,תמלצנה,ימליץ,תמליץ,ימליצו,תמלצנה,המלץ,המליצי,המליצו,המלצנה,להמליץ,-1-4-,,OK,Duolingo
חזק,hiph'il,hold,,מחזיק,מחזיקה,מחזיקים,מחזיקות,החזקתי,החזקנו,החזקת,החזקת,החזקתם,החזקתן,החזיק,החזיקה,החזיקו,אחזיק,נחזיק,תחזיק,תחזיקי,תחזיקו,תחזקנה,יחזיק,תחזיק,יחזיקו,תחזקנה,החזק,החזיקי,החזיקו,החזקנה,להחזיק,-1-4-,,OK,Duolingo
נפק,hiph'il,produce,,מפיק,מפיקה,מפיקים,מפיקות,הפקתי,הפקנו,הפקת,הפקת,הפקתם,הפקתן,הפיק,הפיקה,הפיקו,אפיק,נפיק,תפיק,תפיקי,תפיקו,תפקנה,יפיק,תפיק,יפיקו,תפקנה,הפק,הפיקי,הפיקו,הפקנה,להפיק,-1-4-1011-,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28",OK,Duolingo
נוח,hiph'il,"put, assume",,מניח,מניחה,מניחים,מניחות,הנחתי,הנחנו,הנחת,הנחת,הנחתם,הנחתן,הניח,הניחה,הניחו,אניח,נניח,תניח,תניחי,תניחו,תנחנה,יניח,תניח,יניחו,תנחנה,הנח,הניחי,הניחו,הנחנה,להניח,-1-4-111-,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28",OK,Duolingo
יפע,hiph'il,perform,,מופיע,מופיעה,מופיעים,מופיעות,הופעתי,הופענו,הופעת,הופעת,הופעתם,הופעתן,הופיע,הופיעה,הופיעו,אופיע,נופיע,תופיע,תופיעי,תופיעו,תופענה,יופיע,תופיע,יופיעו,תופענה,הופע,הופיעי,הופיעו,הופענה,להופיע,-1-4-1013-,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28",OK,Duolingo
יסף,hiph'il,add,,מוסיף,מוסיפה,מוסיפים,מוסיפות,הוספתי,הוספנו,הוספת,הוספת,הוספתם,הוספתן,הוסיף,הוסיפה,הוסיפו,אוסיף,נוסיף,תוסיף,תוסיפי,תוסיפו,תוספנה,יוסיף,תוסיף,יוסיפו,תוספנה,הוסף,הוסיפי,הוסיפו,הוספנה,להוסיף,-1-4-1013-,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28",OK,Duolingo
נגש,hiph'il,"serve, submit",ל,מגיש,מגישה,מגישים,מגישות,הגשתי,הגשנו,הגשת,הגשת,הגשתם,הגשתן,הגיש,הגישה,הגישו,אגיש,נגיש,תגיש,תגישי,תגישו,תגשנה,יגיש,תגיש,יגישו,תגשנה,הגש,הגישי,הגישו,הגשנה,להגיש,-1-4-1011-,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28",OK,Duolingo
משך,hiph'il,continue,,ממשיך,ממשיכה,ממשיכים,ממשיכות,המשכתי,המשכנו,המשכת,המשכת,המשכתם,המשכתן,המשיך,המשיכה,המשיכו,אמשיך,נמשיך,תמשיך,תמשיכי,תמשיכו,תמשכנה,ימשיך,תמשיך,ימשיכו,תמשכנה,המשך,המשיכי,המשיכו,המשכנה,להמשיך,-1-4-,,OK,Duolingo
יצג,hiph'il,"present, introduce",ל,מציג,מציגה,מציגים,מציגות,הצגתי,הצגנו,הצגת,הצגת,הצגתם,הצגתן,הציג,הציגה,הציגו,אציג,נציג,תציג,תציגי,תציגו,תצגנה,יציג,תציג,יציגו,תצגנה,הצג,הציגי,הציגו,הצגנה,להציג,-1-4-1011-,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28",OK,Duolingo
כרז,hiph'il,announce,על,מכריז,מכריזה,מכריזים,מכריזות,הכרזתי,הכרזנו,הכרזת,הכרזת,הכרזתם,הכרזתן,הכריז,הכריזה,הכריזו,אכריז,נכריז,תכריז,תכריזי,תכריזו,תכרזנה,יכריז,תכריז,יכריזו,תכרזנה,הכרז,הכריזי,הכריזו,הכרזנה,להכריז,-1-4-,,OK,Duolingo
זמן,hiph'il,"invite, order","את (someone), ל (to)",מזמין,מזמינה,מזמינים,מזמינות,הזמנתי,הזמנו,הזמנת,הזמנת,הזמנתם,הזמנתן,הזמין,הזמינה,הזמינו,אזמין,נזמין,תזמין,תזמיני,תזמינו,תזמנה,יזמין,תזמין,יזמינו,תזמנה,הזמן,הזמיני,הזמינו,הזמנה,להזמין,-1-4-114-,"6,19,23,27",OK,Duolingo
רשה,hiph'il,allow,ל,מרשה,מרשה,מרשים,מרשות,הרשיתי,הרשינו,הרשית,הרשית,הרשיתם,הרשיתן,הרשה,הרשתה,הרשו,ארשה,נרשה,תרשה,תרשי,תרשו,תרשינה,ירשה,תרשה,ירשו,תרשינה,הרשה,הרשי,הרשו,הרשינה,להרשות,-1-4-100-110-,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,25,26,27,28",OK,Duolingo
זכר,hiph'il,remind,"ל (someone), את (of, about)",מזכיר,מזכירה,מזכירים,מזכירות,הזכרתי,הזכרנו,הזכרת,הזכרת,הזכרתם,הזכרתן,הזכיר,הזכירה,הזכירו,אזכיר,נזכיר,תזכיר,תזכירי,תזכירו,תזכרנה,יזכיר,תזכיר,יזכירו,תזכרנה,הזכר,הזכירי,הזכירו,הזכרנה,להזכיר,-1-4-,,OK,Duolingo
עדף,hiph'il,prefer,את,מעדיף,מעדיפה,מעדיפים,מעדיפות,העדפתי,העדפנו,העדפת,העדפת,העדפתם,העדפתן,העדיף,העדיפה,העדיפו,אעדיף,נעדיף,תעדיף,תעדיפי,תעדיפו,תעדפנה,יעדיף,תעדיף,יעדיפו,תעדפנה,העדף,העדיפי,העדיפו,העדפנה,להעדיף,-1-4-,,OK,Duolingo
תאם,hiph'il,"fit, suit",ל,מתאים,מתאימה,מתאימים,מתאימות,התאמתי,התאמנו,התאמת,התאמת,התאמתם,התאמתן,התאים,התאימה,התאימו,אתאים,נתאים,תתאים,תתאימי,תתאימו,תתאמנה,יתאים,תתאים,יתאימו,תתאמנה,התאם,התאימי,התאימו,התאמנה,להתאים,-1-4-,,OK,Duolingo
חלט,hiph'il,decide,,מחליט,מחליטה,מחליטים,מחליטות,החלטתי,החלטנו,החלטת,החלטת,החלטתם,החלטתן,החליט,החליטה,החליטו,אחליט,נחליט,תחליט,תחליטי,תחליטו,תחלטנה,יחליט,תחליט,יחליטו,תחלטנה,החלט,החליטי,החליטו,החלטנה,להחליט,-1-4-,,OK,Duolingo
בין,hiph'il,understand,,מבין,מבינה,מבינים,מבינות,הבנתי,הבנו,הבנת,הבנת,הבנתם,הבנתן,הבין,הבינה,הבינו,אבין,נבין,תבין,תביני,תבינו,תבנה,יבין,תבין,יבינו,תבנה,הבן,הביני,הבינו,הבנה,להבין,-1-4-112-114-,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28",OK,Duolingo
כול,hiph'il,contain,,מכיל,מכילה,מכילים,מכילות,הכלתי,הכלנו,הכלת,הכלת,הכלתם,הכלתן,הכיל,הכילה,הכילו,אכיל,נכיל,תכיל,תכילי,תכילו,תכלנה,יכיל,תכיל,יכילו,תכלנה,הכל,הכילי,הכילו,הכלנה,להכיל,-1-4-111-,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28",OK,Duolingo
חלף,hiph'il,replace,את,מחליף,מחליפה,מחליפים,מחליפות,החלפתי,החלפנו,החלפת,החלפת,החלפתם,החלפתן,החליף,החליפה,החליפו,אחליף,נחליף,תחליף,תחליפי,תחליפו,תחלפנה,יחליף,תחליף,יחליפו,תחלפנה,החלף,החליפי,החליפו,החלפנה,להחליף,-1-4-,,OK,Duolingo
ערך,hiph'il,appreciate,,מעריך,מעריכה,מעריכים,מעריכות,הערכתי,הערכנו,הערכת,הערכת,הערכתם,הערכתן,העריך,העריכה,העריכו,אעריך,נעריך,תעריך,תעריכי,תעריכו,תערכנה,יעריך,תעריך,יעריכו,תערכנה,הערך,העריכי,העריכו,הערכנה,להעריך,-1-4-,,OK,Duolingo
בוא,hiph'il,bring,את,מביא,מביאה,מביאים,מביאות,הבאתי,הבאנו,הבאת,הבאת,הבאתם,הבאתן,הביא,הביאה,הביאו,אביא,נביא,תביא,תביאי,תביאו,תבאנה,יביא,תביא,יביאו,תבאנה,הבא,הביאי,הביאו,הבאנה,להביא,-1-4-111-,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28",OK,Duolingo
נגד,hiph'il,"tell (info) (future, imp, inf)","ל (someone), את (something)",מגיד,מגידה,מגידים,מגידות,הגדתי,הגדנו,הגדת,הגדת,הגדתם,הגדתן,הגיד,הגידה,הגידו,אגיד,נגיד,תגיד,תגידי,תגידו,תגדנה,יגיד,תגיד,יגידו,תגדנה,הגד,הגידי,הגידו,הגדנה,להגיד,-1-4-1011-,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28",OK,Duolingo
גור,pa'al,live (location),ב,גר,גרה,גרים,גרות,גרתי,גרנו,גרת,גרת,גרתם,גרתן,גר,גרה,גרו,אגור,נגור,תגור,תגורי,תגורו,תגורנה,יגור,תגור,יגורו,תגורנה,גור,גורי,גורו,גורנה,לגור,-1-2-101-,"1,2,3,4,5,6,7,8,9,10,11,12,13,28",OK,Duolingo
סבל,pa'al,suffer,,סובל,סובלת,סובלים,סובלות,סבלתי,סבלנו,סבלת,סבלת,סבלתם,סבלתן,סבל,סבלה,סבלו,אסבול,נסבול,תסבול,תסבלי,תסבלו,תסבולנה,יסבול,תסבול,יסבלו,תסבולנה,סבול,סבלי,סבלו,סבולנה,לסבול,-1-2-1008-,"14,15,16,19,20,21,23,24,27",OK,Duolingo
מנע,pa'al,prevent,,מונע,מונעת,מונעים,מונעות,מנעתי,מנענו,מנעת,מנעת,מנעתם,מנעתן,מנע,מנעה,מנעו,אמנע,נמנע,תמנע,תמנעי,תמנעו,תמנענה,ימנע,תמנע,ימנעו,תמנענה,מנע,מנעי,מנעו,מנענה,למנוע,-1-2-,,OK,Duolingo
ציר,pi'el,draw,,מצייר,מציירת,מציירים,מציירות,ציירתי,ציירנו,ציירת,ציירת,ציירתם,ציירתן,צייר,ציירה,ציירו,אצייר,נצייר,תצייר,תציירי,תציירו,תציירנה,יצייר,תצייר,יציירו,תציירנה,צייר,ציירי,ציירו,ציירנה,לצייר,-1-3-106-,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28",OK,Duolingo
שפע,hiph'il,influence,על,משפיע,משפיעה,משפיעים,משפיעות,השפעתי,השפענו,השפעת,השפעת,השפעתם,השפעתן,השפיע,השפיעה,השפיעו,אשפיע,נשפיע,תשפיע,תשפיעי,תשפיעו,תשפענה,ישפיע,תשפיע,ישפיעו,תשפענה,השפע,השפיעי,השפיעו,השפענה,להשפיע,-1-4-,,OK,Duolingo
גדל,hiph'il,increase,,מגדיל,מגדילה,מגדילים,מגדילות,הגדלתי,הגדלנו,הגדלת,הגדלת,הגדלתם,הגדלתן,הגדיל,הגדילה,הגדילו,אגדיל,נגדיל,תגדיל,תגדילי,תגדילו,תגדלנה,יגדיל,תגדיל,יגדילו,תגדלנה,הגדל,הגדילי,הגדילו,הגדלנה,להגדיל,-1-4-,,OK,Duolingo
שפר,pi'el,improve,,משפר,משפרת,משפרים,משפרות,שיפרתי,שיפרנו,שיפרת,שיפרת,שיפרתם,שיפרתן,שיפר,שיפרה,שיפרו,אשפר,נשפר,תשפר,תשפרי,תשפרו,תשפרנה,ישפר,תשפר,ישפרו,תשפרנה,שפר,שפרי,שפרו,שפרנה,לשפר,-1-3-,,OK,Duolingo
גדר,hiph'il,define,,מגדיר,מגדירה,מגדירים,מגדירות,הגדרתי,הגדרנו,הגדרת,הגדרת,הגדרתם,הגדרתן,הגדיר,הגדירה,הגדירו,אגדיר,נגדיר,תגדיר,תגדירי,תגדירו,תגדרנה,יגדיר,תגדיר,יגדירו,תגדרנה,הגדר,הגדירי,הגדירו,הגדרנה,להגדיר,-1-4-,,OK,Duolingo
כסה,pi'el,cover,את,מכסה,מכסה,מכסים,מכסות,כיסיתי,כיסינו,כיסית,כיסית,כיסיתם,כיסיתן,כיסה,כיסתה,כיסו,אכסה,נכסה,תכסה,תכסי,תכסו,תכסינה,יכסה,תכסה,יכסו,תכסינה,כסה,כסי,כסו,כסינה,לכסות,-1-3-100-108-,"2,3,4,5,6,7,8,9,10,12,13,17,18,19,22,23,25,26,27,28",OK,Duolingo
אפשר,pi'el,allow,ל,מאפשר,מאפשרת,מאפשרים,מאפשרות,איפשרתי,איפשרנו,איפשרת,איפשרת,איפשרתם,איפשרתן,איפשר,איפשרה,איפשרו,אאפשר,נאפשר,תאפשר,תאפשרי,תאפשרו,תאפשרנה,יאפשר,תאפשר,יאפשרו,תאפשרנה,אפשר,אפשרי,אפשרו,אפשרנה,לאפשר,-1-3-,,OK,Duolingo
פתח,pi'el,develop,את,מפתח,מפתחת,מפתחים,מפתחות,פיתחתי,פיתחנו,פיתחת,פיתחת,פיתחתם,פיתחתן,פיתח,פיתחה,פיתחו,אפתח,נפתח,תפתח,תפתחי,תפתחו,תפתחנה,יפתח,תפתח,יפתחו,תפתחנה,פתח,פתחי,פתחו,פתחנה,לפתח,-1-3-,,OK,Duolingo
מות,pa'al,die,,מת,מתה,מתים,מתות,מתי,מתנו,מת,מת,מתם,מתן,מת,מתה,מתו,אמות,נמות,תמות,תמותי,תמותו,תמותנה,ימות,תמות,ימותו,תמותנה,מות,מותי,מותו,מותנה,למות,-1-2-101-102-,"1,2,3,4,5,6,7,8,9,10,11,12,13,28",OK,Duolingo
גוב,hiph'il,"respond, react",,מגיב,מגיבה,מגיבים,מגיבות,הגבתי,הגבנו,הגבת,הגבת,הגבתם,הגבתן,הגיב,הגיבה,הגיבו,אגיב,נגיב,תגיב,תגיבי,תגיבו,תגבנה,יגיב,תגיב,יגיבו,תגבנה,הגב,הגיבי,הגיבו,הגבנה,להגיב,-1-4-111-,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28",OK,Duolingo
פסד,hiph'il,lose,,מפסיד,מפסידה,מפסידים,מפסידות,הפסדתי,הפסדנו,הפסדת,הפסדת,הפסדתם,הפסדתן,הפסיד,הפסידה,הפסידו,אפסיד,נפסיד,תפסיד,תפסידי,תפסידו,תפסדנה,יפסיד,תפסיד,יפסידו,תפסדנה,הפסד,הפסידי,הפסידו,הפסדנה,להפסיד,-1-4-,,OK,Duolingo
שמש,hitpa'el,use,ב,משתמש,משתמשת,משתמשים,משתמשות,השתמשתי,השתמשנו,השתמשת,השתמשת,השתמשתם,השתמשתן,השתמש,השתמשה,השתמשו,אשתמש,נשתמש,תשתמש,תשתמשי,תשתמשו,תשתמשנה,ישתמש,תשתמש,ישתמשו,תשתמשנה,השתמש,השתמשי,השתמשו,השתמשנה,להשתמש,-1-5-125-,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28",OK,Duolingo
אשש,hitpa'el,recover,,מתאושש,מתאוששת,מתאוששים,מתאוששות,התאוששתי,התאוששנו,התאוששת,התאוששת,התאוששתם,התאוששתן,התאושש,התאוששה,התאוששו,אתאושש,נתאושש,תתאושש,תתאוששי,תתאוששו,תתאוששנה,יתאושש,תתאושש,יתאוששו,תתאוששנה,התאושש,התאוששי,התאוששו,התאוששנה,להתאושש,-1-5-124-,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28",OK,Duolingo
פגש,pa'al,meet,,פוגש,פוגשת,פוגשים,פוגשות,פגשתי,פגשנו,פגשת,פגשת,פגשתם,פגשתן,פגש,פגשה,פגשו,אפגוש,נפגוש,תפגוש,תפגשי,תפגשו,תפגושנה,יפגוש,תפגוש,יפגשו,תפגושנה,פגוש,פגשי,פגשו,פגושנה,לפגוש,-1-2-1008-,"14,15,16,19,20,21,23,24,27",OK,Duolingo
עצר,pa'al,stop,את,עוצר,עוצרת,עוצרים,עוצרות,עצרתי,עצרנו,עצרת,עצרת,עצרתם,עצרתן,עצר,עצרה,עצרו,אעצור,נעצור,תעצור,תעצרי,תעצרו,תעצורנה,יעצור,תעצור,יעצרו,תעצורנה,עצור,עצרי,עצרו,עצורנה,לעצור,-1-2-1008-,"14,15,16,19,20,21,23,24,27",OK,Duolingo
שאר,nif'al,"stay, remain",,נשאר,נשארת,נשארים,נשארות,נשארתי,נשארנו,נשארת,נשארת,נשארתם,נשארתן,נשאר,נשארה,נשארו,אשאר,נישאר,תישאר,תישארי,תישארו,תישארנה,יישאר,תישאר,יישארו,תישארנה,הישאר,הישארי,הישארו,הישארנה,להישאר,-1-8-,,OK,Duolingo
בנה,pa'al,build,,בונה,בונה,בונים,בונות,בניתי,בנינו,בנית,בנית,בניתם,בניתן,בנה,בנתה,בנו,אבנה,נבנה,תבנה,תבני,תבנו,תבנינה,יבנה,תבנה,יבנו,תבנינה,בנה,בני,בנו,בנינה,לבנות,-1-2-100-,"2,3,4,5,6,7,8,9,10,12,13,17,18,19,22,23,25,26,27,28",OK,Duolingo
גרם,nif'al,caused by,מ (thing) / על ידי (person),נגרם,נגרמת,נגרמים,נגרמות,נגרמתי,נגרמנו,נגרמת,נגרמת,נגרמתם,נגרמתן,נגרם,נגרמה,נגרמו,אגרם,ניגרם,תיגרם,תיגרמי,תיגרמו,תיגרמנה,ייגרם,תיגרם,ייגרמו,תיגרמנה,היגרם,היגרמי,היגרמו,היגרמנה,להיגרם,-1-8-,,OK,Duolingo
חמץ,hiph'il,miss,,מחמיץ,מחמיצה,מחמיצים,מחמיצות,החמצתי,החמצנו,החמצת,החמצת,החמצתם,החמצתן,החמיץ,החמיצה,החמיצו,אחמיץ,נחמיץ,תחמיץ,תחמיצי,תחמיצו,תחמצנה,יחמיץ,תחמיץ,יחמיצו,תחמצנה,החמץ,החמיצי,החמיצו,החמצנה,להחמיץ,-1-4-,,OK,Duolingo
נפל,pa'al,fall,ב (down) / על (on),נופל,נופלת,נופלים,נופלות,נפלתי,נפלנו,נפלת,נפלת,נפלתם,נפלתן,נפל,נפלה,נפלו,אפול,ניפול,תיפול,תיפלי,תיפלו,תיפולנה,ייפול,תיפול,ייפלו,תיפולנה,פול,פלי,פלו,פולנה,ליפול,-1-2-1001-1002-1008-,"14,15,16,17,18,19,20,21,22,23,24,25,26,27,28",OK,Duolingo
קפץ,pa'al,jump,,קופץ,קופצת,קופצים,קופצות,קפצתי,קפצנו,קפצת,קפצת,קפצתם,קפצתן,קפץ,קפצה,קפצו,אקפוץ,נקפוץ,תקפוץ,תקפצי,תקפצו,תקפוצנה,יקפוץ,תקפוץ,יקפצו,תקפוצנה,קפוץ,קפצי,קפצו,קפוצנה,לקפוץ,-1-2-1008-,"14,15,16,19,20,21,23,24,27",OK,Duolingo
קלח,hitpa'el,shower,,מתקלח,מתקלחת,מתקלחים,מתקלחות,התקלחתי,התקלחנו,התקלחת,התקלחת,התקלחתם,התקלחתן,התקלח,התקלחה,התקלחו,אתקלח,נתקלח,תתקלח,תתקלחי,תתקלחו,תתקלחנה,יתקלח,תתקלח,יתקלחו,תתקלחנה,התקלח,התקלחי,התקלחו,התקלחנה,להתקלח,-1-5-,,OK,Duolingo
גלח,hitpa'el,shave,,מתגלח,מתגלחת,מתגלחים,מתגלחות,התגלחתי,התגלחנו,התגלחת,התגלחת,התגלחתם,התגלחתן,התגלח,התגלחה,התגלחו,אתגלח,נתגלח,תתגלח,תתגלחי,תתגלחו,תתגלחנה,יתגלח,תתגלח,יתגלחו,תתגלחנה,התגלח,התגלחי,התגלחו,התגלחנה,להתגלח,-1-5-,,OK,Duolingo
ספר,hitpa'el,get haircut,,מסתפר,מסתפרת,מסתפרים,מסתפרות,הסתפרתי,הסתפרנו,הסתפרת,הסתפרת,הסתפרתם,הסתפרתן,הסתפר,הסתפרה,הסתפרו,אסתפר,נסתפר,תסתפר,תסתפרי,תסתפרו,תסתפרנה,יסתפר,תסתפר,יסתפרו,תסתפרנה,הסתפר,הסתפרי,הסתפרו,הסתפרנה,להסתפר,-1-5-126-,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28",OK,Duolingo
סכל,hitpa'el,look,על,מסתכל,מסתכלת,מסתכלים,מסתכלות,הסתכלתי,הסתכלנו,הסתכלת,הסתכלת,הסתכלתם,הסתכלתן,הסתכל,הסתכלה,הסתכלו,אסתכל,נסתכל,תסתכל,תסתכלי,תסתכלו,תסתכלנה,יסתכל,תסתכל,יסתכלו,תסתכלנה,הסתכל,הסתכלי,הסתכלו,הסתכלנה,להסתכל,-1-5-126-,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28",OK,Duolingo
קשר,hitpa'el,call,אל / ל,מתקשר,מתקשרת,מתקשרים,מתקשרות,התקשרתי,התקשרנו,התקשרת,התקשרת,התקשרתם,התקשרתן,התקשר,התקשרה,התקשרו,אתקשר,נתקשר,תתקשר,תתקשרי,תתקשרו,תתקשרנה,יתקשר,תתקשר,יתקשרו,תתקשרנה,התקשר,התקשרי,התקשרו,התקשרנה,להתקשר,-1-5-,,OK,Duolingo
חזק,hitpa'el,get stronger,,מתחזק,מתחזקת,מתחזקים,מתחזקות,התחזקתי,התחזקנו,התחזקת,התחזקת,התחזקתם,התחזקתן,התחזק,התחזקה,התחזקו,אתחזק,נתחזק,תתחזק,תתחזקי,תתחזקו,תתחזקנה,יתחזק,תתחזק,יתחזקו,תתחזקנה,התחזק,התחזקי,התחזקו,התחזקנה,להתחזק,-1-5-,,OK,Duolingo
אמן,hitpa'el,"train, practice",,מתאמן,מתאמנת,מתאמנים,מתאמנות,התאמנתי,התאמנו,התאמנת,התאמנת,התאמנתם,התאמנתן,התאמן,התאמנה,התאמנו,אתאמן,נתאמן,תתאמן,תתאמני,תתאמנו,תתאמנה,יתאמן,תתאמן,יתאמנו,תתאמנה,התאמן,התאמני,התאמנו,התאמנה,להתאמן,-1-5-129-,"6,19,23,27",OK,Duolingo
קרב,hitpa'el,get closer,,מתקרב,מתקרבת,מתקרבים,מתקרבות,התקרבתי,התקרבנו,התקרבת,התקרבת,התקרבתם,התקרבתן,התקרב,התקרבה,התקרבו,אתקרב,נתקרב,תתקרב,תתקרבי,תתקרבו,תתקרבנה,יתקרב,תתקרב,יתקרבו,תתקרבנה,התקרב,התקרבי,התקרבו,התקרבנה,להתקרב,-1-5-,,OK,Duolingo
חנך,hitpa'el,get educated,,מתחנך,מתחנכת,מתחנכים,מתחנכות,התחנכתי,התחנכנו,התחנכת,התחנכת,התחנכתם,התחנכתן,התחנך,התחנכה,התחנכו,אתחנך,נתחנך,תתחנך,תתחנכי,תתחנכו,תתחנכנה,יתחנך,תתחנך,יתחנכו,תתחנכנה,התחנך,התחנכי,התחנכו,התחנכנה,להתחנך,-1-5-,,OK,Duolingo
חנן,hitpa'el,beg,,מתחנן,מתחננת,מתחננים,מתחננות,התחננתי,התחננו,התחננת,התחננת,התחננתם,התחננתן,התחנן,התחננה,התחננו,אתחנן,נתחנן,תתחנן,תתחנני,תתחננו,תתחננה,יתחנן,תתחנן,יתחננו,תתחננה,התחנן,התחנני,התחננו,התחננה,להתחנן,-1-5-124-129-1016-,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28",OK,Duolingo
גבר,hitpa'el,overcome,על,מתגבר,מתגברת,מתגברים,מתגברות,התגברתי,התגברנו,התגברת,התגברת,התגברתם,התגברתן,התגבר,התגברה,התגברו,אתגבר,נתגבר,תתגבר,תתגברי,תתגברו,תתגברנה,יתגבר,תתגבר,יתגברו,תתגברנה,התגבר,התגברי,התגברו,התגברנה,להתגבר,-1-5-,,OK,Duolingo
